smiles,score
Cc1ccc(cc1)CNC(=O)C(=O)NCCc2ccccn2,7.927522659301758
CCOc1ccc(cc1COc2ccccc2C)C(=O)NCc3ccccc3,7.927522659301758
C[C@@H](CCc1ccccc1)NC(=O)/C=C/c2cccc(c2)C(F)(F)F,7.927522659301758
CCCn1c2ccccc2nc1/C=C/c3ccccc3OC,7.927522659301758
CCCCNC(=O)c1ccccc1NC(=O)COc2cccc(c2)C(F)(F)F,7.927522659301758
COc1ccccc1OCCNC(=O)/C=C\c2ccccc2Cl,7.927522659301758
C=CCNC(=O)c1ccccc1NC(=O)COc2cccc3c2CCCC3,7.927522659301758
CCC(=O)N(CCc1ccccc1)[C@H](C)C(=O)NC2CCCCC2,7.927522659301758
CC(C)CNC(=O)CNC(=O)NCC1(CCCC1)C,7.927522659301758
CC[C@H](C)NC(=O)c1ccccc1NC(=O)COc2cccc(c2C)C,7.927522659301758
c1ccc(cc1)COC(=O)c2cc3ccccc3[nH]2,7.927522659301758
c1ccc(cc1)C[NH2+]Cc2ccccc2N,7.927522659301758
c1ccc(cc1)CCC(=O)Nc2cccc(c2)c3ccccc3,7.927522659301758
CCCCNC(=O)c1ccccc1NC(=O)Cc2cccc(c2)Cl,7.927522659301758
c1ccc2c(c1)C[C@H]2CNC(=O)c3ccccc3SCCO,7.927522659301758
Cc1ccc(c(c1)NC(=O)CSCc2ccccc2)C,7.927522659301758
Cn1c(nnc1SCC(=O)Nc2ccccc2O)c3ccc4c(c3)OCO4,7.927522659301758
C[C@H](CCc1ccccc1)NC(=O)c2ccccc2F,7.720633029937744
CCCC(=O)Nc1ccccc1c2[nH]c3ccccc3n2,7.720633029937744
Cc1cccc(c1C)OCC(=O)N[C@@H](CC(C)C)c2ccccc2,7.720633029937744
Cc1cccc(c1)O[C@@H](C)C(=O)Nc2ccc(cc2)C(=O)[O-],7.582878589630127
CCc1ccccc1NC(=O)CSCc2ccccc2Br,7.534721851348877
Cc1ccccc1CNC(=O)C(c2ccccc2)c3ccccc3,7.534721851348877
CC(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)[O-],7.480105400085449
CCCCNC(=O)CC(c1ccccc1)c2ccccc2,7.41010856628418
c1ccc(cc1)CNC(=O)[C@@H]2CC=CC[C@@H]2C(=O)[O-],7.350682735443115
